datetime,year,kmeans,knn,lof,iforest,ensemble,date
2008-02-07,2008,0.1882176716573785,0.10431548418646983,2.0702059594840268e-12,0.3807174809947893,0.16831265921017696,2008-02-07
2008-02-08,2008,0.11693517179275743,0.07886966085738935,0.8197307877480288,0.27578582037949606,0.3228303601944179,2008-02-08
2008-02-09,2008,0.26467824347043784,0.20984771718509146,1.1934606310325971e-11,0.518628237309331,0.24828854949419876,2008-02-09
2008-02-10,2008,0.18905388800757764,0.1258491543200334,0.40113744285183295,0.33533173698064855,0.26284305554002313,2008-02-10
2008-02-11,2008,0.1201297233198389,0.0818826133412542,0.3933884556951892,0.2546890699634572,0.21252246557993487,2008-02-11
2008-02-12,2008,0.20246731070112928,0.14282105380251026,5.240301519538531e-12,0.3540067112761154,0.1748237689462488,2008-02-12
2008-02-13,2008,0.0,0.0,0.0,0.0,0.0,2008-02-13
2008-02-14,2008,0.0,0.0,0.0,0.0,0.0,2008-02-14
2008-02-15,2008,0.0,0.0,0.0,0.0,0.0,2008-02-15
2008-02-16,2008,0.0,0.0,0.0,0.0,0.0,2008-02-16
2008-02-17,2008,0.0,0.0,0.0,0.0,0.0,2008-02-17
2008-02-18,2008,0.0,0.0,0.0,0.0,0.0,2008-02-18
2008-02-19,2008,0.0,0.0,0.0,0.0,0.0,2008-02-19
2008-02-20,2008,0.0,0.0,0.0,0.0,0.0,2008-02-20
2008-02-21,2008,0.0,0.0,0.0,0.0,0.0,2008-02-21
2008-02-22,2008,0.0,0.0,0.0,0.0,0.0,2008-02-22
2008-02-23,2008,0.0,0.0,0.0,0.0,0.0,2008-02-23
2008-02-24,2008,0.0,0.0,0.0,0.0,0.0,2008-02-24
2008-02-25,2008,0.0,0.0,0.0,0.0,0.0,2008-02-25
2008-02-26,2008,0.0,0.0,0.0,0.0,0.0,2008-02-26
2008-02-27,2008,0.0,0.0,0.0,0.0,0.0,2008-02-27
2008-02-28,2008,0.0,0.0,0.0,0.0,0.0,2008-02-28
2008-02-29,2008,0.0,0.0,0.0,0.0,0.0,2008-02-29
2008-03-01,2008,0.7334943047468306,0.6675202081292018,2.3120395613760203e-11,0.8129933111607339,0.5535019560149717,2008-03-01
2008-03-02,2008,0.31274469893569196,0.20005262815253103,9.257924235420355e-12,0.3817664490624188,0.22364094403997492,2008-03-02
2008-03-03,2008,0.09899098876068091,0.06810455155252136,0.46465206350881383,0.20971364694919012,0.21036531269280156,2008-03-03
2008-03-04,2008,0.14814440808656712,0.09605127159536986,2.3713916655211724e-12,0.24118186154420806,0.1213443853071291,2008-03-04
2008-03-05,2008,0.2005950635828912,0.14604164750450258,4.345804105343393e-12,0.46486327122335386,0.20287499557877336,2008-03-05
2008-03-06,2008,0.14920873264769283,0.08038446284316997,2.8476547029754493e-13,0.38217263139496743,0.15294145672152876,2008-03-06
2008-03-07,2008,0.2328770589520406,0.15277353884504213,1.3325013820414058e-11,0.40112499906576643,0.19669389921904357,2008-03-07
2008-03-08,2008,0.16151108431880137,0.09809711010429953,7.554613361738151e-13,0.3295922984239326,0.14730012321194724,2008-03-08
2008-03-09,2008,0.30304766683239087,0.22700362165267518,1.0815339200177277e-11,0.5578901350921337,0.2719853558970038,2008-03-09
2008-03-10,2008,0.3185901706342047,0.26227875697098674,1.0059466708672347e-11,0.6434276606637732,0.30607414706975605,2008-03-10
2008-03-11,2008,0.15750708960807375,0.12019310923325943,5.090651995885084e-12,0.3385124776050114,0.15405316911285882,2008-03-11
2008-03-12,2008,0.15126311591803565,0.09954857359924553,0.4779815158487857,0.2643373616931823,0.2482826417648123,2008-03-12
2008-03-13,2008,0.0,0.0,0.0,0.0,0.0,2008-03-13
2008-03-14,2008,0.0,0.0,0.0,0.0,0.0,2008-03-14
2008-03-15,2008,0.0,0.0,0.0,0.0,0.0,2008-03-15
2008-03-16,2008,0.0,0.0,0.0,0.0,0.0,2008-03-16
2008-03-17,2008,0.0,0.0,0.0,0.0,0.0,2008-03-17
2008-03-18,2008,0.0,0.0,0.0,0.0,0.0,2008-03-18
2008-03-19,2008,0.0,0.0,0.0,0.0,0.0,2008-03-19
2008-03-20,2008,0.0,0.0,0.0,0.0,0.0,2008-03-20
2008-03-21,2008,0.0,0.0,0.0,0.0,0.0,2008-03-21
2008-03-22,2008,0.0,0.0,0.0,0.0,0.0,2008-03-22
2008-03-23,2008,0.0,0.0,0.0,0.0,0.0,2008-03-23
2008-03-24,2008,0.0,0.0,0.0,0.0,0.0,2008-03-24
2008-03-25,2008,0.0,0.0,0.0,0.0,0.0,2008-03-25
2008-03-26,2008,0.0,0.0,0.0,0.0,0.0,2008-03-26
2008-03-27,2008,0.0,0.0,0.0,0.0,0.0,2008-03-27
2008-03-28,2008,0.0,0.0,0.0,0.0,0.0,2008-03-28
2008-03-29,2008,0.0,0.0,0.0,0.0,0.0,2008-03-29
2008-03-30,2008,0.0,0.0,0.0,0.0,0.0,2008-03-30
2008-03-31,2008,0.0,0.0,0.0,0.0,0.0,2008-03-31
2008-04-01,2008,0.34798748423889675,0.5658685728637082,1.223232650208512e-11,0.9193638223001644,0.4583049698537504,2008-04-01
2008-04-02,2008,0.1014346097655673,0.06931403818118821,0.3519627891247961,0.23275217579146656,0.18886590321575455,2008-04-02
2008-04-03,2008,0.11750662173673565,0.07903739324983215,0.2132598589679004,0.17790805637313628,0.14692798258190112,2008-04-03
2008-04-04,2008,0.10706110906649476,0.07195998820718849,0.35786061480676956,0.209539891360376,0.1866054008602072,2008-04-04
2008-04-05,2008,0.20053007696271807,0.1838027264825333,6.766928569162249e-12,0.5442866215472535,0.23215485624981794,2008-04-05
2008-04-06,2008,0.18476188948026379,0.12157100241743886,0.44706661723188074,0.3386208187237003,0.2730050819633209,2008-04-06
2008-04-07,2008,0.15901176614805806,0.08088520008537174,2.2670188191099643e-13,0.3738965570538776,0.15344838082188353,2008-04-07
2008-04-08,2008,0.3756454188238158,0.2646157979402476,1.2807828858251294e-11,0.6284118060083532,0.31716825569630613,2008-04-08
2008-04-09,2008,0.15175484673992562,0.1019432783997648,0.6596343361651719,0.29078209369521035,0.3010286387500182,2008-04-09
2008-04-10,2008,0.6471423399735682,0.6864348287793685,1.747855571580184e-11,0.9437935023649713,0.5693426677838466,2008-04-10
2008-04-11,2008,0.1698240711322666,0.13243044747808524,7.31672993433829e-12,0.3866496424262879,0.17222604026098912,2008-04-11
2008-04-12,2008,0.38679963902522063,0.2607096752240841,1.366315385582223e-11,0.47754193193633687,0.2812628115498262,2008-04-12
2008-04-13,2008,0.0,0.0,0.0,0.0,0.0,2008-04-13
2008-04-14,2008,0.0,0.0,0.0,0.0,0.0,2008-04-14
2008-04-15,2008,0.0,0.0,0.0,0.0,0.0,2008-04-15
2008-04-16,2008,0.0,0.0,0.0,0.0,0.0,2008-04-16
2008-04-17,2008,0.0,0.0,0.0,0.0,0.0,2008-04-17
2008-04-18,2008,0.0,0.0,0.0,0.0,0.0,2008-04-18
2008-04-19,2008,0.0,0.0,0.0,0.0,0.0,2008-04-19
2008-04-20,2008,0.0,0.0,0.0,0.0,0.0,2008-04-20
2008-04-21,2008,0.0,0.0,0.0,0.0,0.0,2008-04-21
2008-04-22,2008,0.0,0.0,0.0,0.0,0.0,2008-04-22
2008-04-23,2008,0.0,0.0,0.0,0.0,0.0,2008-04-23
2008-04-24,2008,0.0,0.0,0.0,0.0,0.0,2008-04-24
2008-04-25,2008,0.0,0.0,0.0,0.0,0.0,2008-04-25
2008-04-26,2008,0.0,0.0,0.0,0.0,0.0,2008-04-26
2008-04-27,2008,0.0,0.0,0.0,0.0,0.0,2008-04-27
2008-04-28,2008,0.0,0.0,0.0,0.0,0.0,2008-04-28
2008-04-29,2008,0.0,0.0,0.0,0.0,0.0,2008-04-29
2008-04-30,2008,0.0,0.0,0.0,0.0,0.0,2008-04-30
2008-05-01,2008,0.5578051599411005,0.4018221024925326,1.4083651147782166e-11,0.8234465371828443,0.44576844990764025,2008-05-01
2008-05-02,2008,0.12043164269057957,0.08047430504884345,0.1744888211479278,0.251692268252699,0.15677175928501247,2008-05-02
2008-05-03,2008,0.1248769343259628,0.08391918197192784,0.12910081508447474,0.24538951301147707,0.14582161109846062,2008-05-03
2008-05-04,2008,0.4804909104415246,0.3448755294107389,1.0188960013336454e-11,0.7512355719851066,0.3941505029618898,2008-05-04
2008-05-05,2008,0.16121420877260292,0.1064447541567399,0.8036163341903052,0.2720626466705674,0.33583448594755383,2008-05-05
2008-05-06,2008,0.27461023671857715,0.17209987884883654,8.194370201653753e-12,0.42233779940902727,0.21726197874615882,2008-05-06
2008-05-07,2008,0.12171990613805822,0.08188365730058185,0.8515052494998688,0.32185738513640777,0.34424154951872915,2008-05-07
2008-05-08,2008,0.10830691490124635,0.07394696493893793,0.5301933959751576,0.20018858170712467,0.2281589643806166,2008-05-08
2008-05-09,2008,0.16109635994433932,0.10736201525977637,0.7518834947224954,0.3141768966959163,0.33362969165563183,2008-05-09
2008-05-10,2008,0.2816674610875063,0.22324522579861322,1.2675288014829683e-11,0.5620542988051692,0.266741746425991,2008-05-10
2008-05-11,2008,0.15887065042482917,0.10402554486168984,0.05519981289848591,0.27849986250980485,0.14914896767370245,2008-05-11
2008-05-12,2008,0.30494246895446286,0.24851231836296295,1.0237815179391416e-11,0.6342748062641392,0.2969323983979507,2008-05-12
2008-05-13,2008,0.0,0.0,0.0,0.0,0.0,2008-05-13
2008-05-14,2008,0.0,0.0,0.0,0.0,0.0,2008-05-14
2008-05-15,2008,0.0,0.0,0.0,0.0,0.0,2008-05-15
2008-05-16,2008,0.0,0.0,0.0,0.0,0.0,2008-05-16
2008-05-17,2008,0.0,0.0,0.0,0.0,0.0,2008-05-17
2008-05-18,2008,0.0,0.0,0.0,0.0,0.0,2008-05-18
2008-05-19,2008,0.0,0.0,0.0,0.0,0.0,2008-05-19
2008-05-20,2008,0.0,0.0,0.0,0.0,0.0,2008-05-20
2008-05-21,2008,0.0,0.0,0.0,0.0,0.0,2008-05-21
2008-05-22,2008,0.0,0.0,0.0,0.0,0.0,2008-05-22
2008-05-23,2008,0.0,0.0,0.0,0.0,0.0,2008-05-23
2008-05-24,2008,0.0,0.0,0.0,0.0,0.0,2008-05-24
2008-05-25,2008,0.0,0.0,0.0,0.0,0.0,2008-05-25
2008-05-26,2008,0.0,0.0,0.0,0.0,0.0,2008-05-26
2008-05-27,2008,0.0,0.0,0.0,0.0,0.0,2008-05-27
2008-05-28,2008,0.0,0.0,0.0,0.0,0.0,2008-05-28
2008-05-29,2008,0.0,0.0,0.0,0.0,0.0,2008-05-29
2008-05-30,2008,0.0,0.0,0.0,0.0,0.0,2008-05-30
2008-05-31,2008,0.0,0.0,0.0,0.0,0.0,2008-05-31
2008-06-01,2008,0.18413293792337668,0.12029729717089313,4.2293421704390605e-12,0.37005654729992427,0.16862169559960585,2008-06-01
2008-06-02,2008,0.1357018234416019,0.08944869453531208,0.38770859882218567,0.22521307147083436,0.2095180470674835,2008-06-02
2008-06-03,2008,0.10888997526304468,0.07435190401753393,0.48032211693483756,0.27576910514854514,0.23483327534099033,2008-06-03
2008-06-04,2008,0.11826961296848068,0.07679221244844545,1.0610951413506494e-12,0.2954409616875069,0.12262569677637353,2008-06-04
2008-06-05,2008,0.28804090185527786,0.2047388239993464,9.15822963325426e-12,0.4702778660038416,0.24076439796690602,2008-06-05
2008-06-06,2008,0.13552394758520642,0.09046480238138895,0.8901370449187994,0.281333152189976,0.34936473676884267,2008-06-06
2008-06-07,2008,0.16352984079733557,0.0812766048269192,1.5910257492973258e-13,0.3493517345753758,0.14853954504994743,2008-06-07
2008-06-08,2008,0.12324102853955149,0.08394664074496978,0.1884969941732617,0.23905031945123362,0.15868374572725413,2008-06-08
2008-06-09,2008,0.1395595134933287,0.08323445297991744,6.512409362290844e-13,0.3020357742381468,0.13120743517801103,2008-06-09
2008-06-10,2008,0.12109571832804618,0.08098762798050121,0.3481469603202522,0.2633018205870927,0.2033830318039731,2008-06-10
2008-06-11,2008,0.1456183096110589,0.11887778152700706,5.090929377066076e-12,0.3626830935206406,0.15679479616594938,2008-06-11
2008-06-12,2008,0.27411396556115986,0.23044807190620714,9.415981559278403e-12,0.6313075527563535,0.28396739755828415,2008-06-12
2008-06-13,2008,0.0,0.0,0.0,0.0,0.0,2008-06-13
2008-06-14,2008,0.0,0.0,0.0,0.0,0.0,2008-06-14
2008-06-15,2008,0.0,0.0,0.0,0.0,0.0,2008-06-15
2008-06-16,2008,0.0,0.0,0.0,0.0,0.0,2008-06-16
2008-06-17,2008,0.0,0.0,0.0,0.0,0.0,2008-06-17
2008-06-18,2008,0.0,0.0,0.0,0.0,0.0,2008-06-18
2008-06-19,2008,0.0,0.0,0.0,0.0,0.0,2008-06-19
2008-06-20,2008,0.0,0.0,0.0,0.0,0.0,2008-06-20
2008-06-21,2008,0.0,0.0,0.0,0.0,0.0,2008-06-21
2008-06-22,2008,0.0,0.0,0.0,0.0,0.0,2008-06-22
2008-06-23,2008,0.0,0.0,0.0,0.0,0.0,2008-06-23
2008-06-24,2008,0.0,0.0,0.0,0.0,0.0,2008-06-24
2008-06-25,2008,0.0,0.0,0.0,0.0,0.0,2008-06-25
2008-06-26,2008,0.0,0.0,0.0,0.0,0.0,2008-06-26
2008-06-27,2008,0.0,0.0,0.0,0.0,0.0,2008-06-27
2008-06-28,2008,0.0,0.0,0.0,0.0,0.0,2008-06-28
2008-06-29,2008,0.0,0.0,0.0,0.0,0.0,2008-06-29
2008-06-30,2008,0.0,0.0,0.0,0.0,0.0,2008-06-30
2008-07-01,2008,0.14464068904291655,0.09575490538997691,0.46215778623565174,0.30130777062624176,0.25096528782369676,2008-07-01
2008-07-02,2008,0.10981198969070162,0.07302935619635513,0.6527936990833557,0.20128703564728137,0.25923052015442344,2008-07-02
2008-07-03,2008,0.2915659440792965,0.18442167921998942,1.1681320421841265e-11,0.33082484259033684,0.20170311647532602,2008-07-03
2008-07-04,2008,0.2551406273700081,0.1592419346702734,5.461250139201517e-12,0.43166786595185835,0.21151260699940028,2008-07-04
2008-07-05,2008,0.14811024397722483,0.09793729490222933,0.7430663672532392,0.29408164758945754,0.3207988884305377,2008-07-05
2008-07-06,2008,0.14597702392739026,0.08301218089508765,6.087296197444621e-13,0.3639367520156514,0.1482314892096845,2008-07-06
2008-07-07,2008,0.1590038065411131,0.08332273067511296,5.126409114708884e-13,0.36582801097665857,0.1520386370483493,2008-07-07
2008-07-08,2008,0.15059984539813048,0.10088159380090275,0.31332392932637865,0.3007814173606336,0.21639669647151136,2008-07-08
2008-07-09,2008,0.1364378361796621,0.09209777531529421,0.38053698023271526,0.32524518860761825,0.23357944508382245,2008-07-09
2008-07-10,2008,0.2888353553832788,0.23398255995978387,1.2020834332825261e-11,0.5982157142739831,0.28025840740726665,2008-07-10
2008-07-11,2008,0.1170640275801358,0.0773926826329574,0.7296136472177484,0.20824317087840527,0.28307838207731173,2008-07-11
2008-07-12,2008,0.06792410713454505,0.0460934523267123,0.4804607618331835,0.12743391922216155,0.1804780601291506,2008-07-12
2008-07-13,2008,0.0,0.0,0.0,0.0,0.0,2008-07-13
2008-07-14,2008,0.0,0.0,0.0,0.0,0.0,2008-07-14
2008-07-15,2008,0.0,0.0,0.0,0.0,0.0,2008-07-15
2008-07-16,2008,0.0,0.0,0.0,0.0,0.0,2008-07-16
2008-07-17,2008,0.0,0.0,0.0,0.0,0.0,2008-07-17
2008-07-18,2008,0.0,0.0,0.0,0.0,0.0,2008-07-18
2008-07-19,2008,0.0,0.0,0.0,0.0,0.0,2008-07-19
2008-07-20,2008,0.0,0.0,0.0,0.0,0.0,2008-07-20
2008-07-21,2008,0.0,0.0,0.0,0.0,0.0,2008-07-21
2008-07-22,2008,0.0,0.0,0.0,0.0,0.0,2008-07-22
2008-07-23,2008,0.0,0.0,0.0,0.0,0.0,2008-07-23
2008-07-24,2008,0.0,0.0,0.0,0.0,0.0,2008-07-24
2008-07-25,2008,0.0,0.0,0.0,0.0,0.0,2008-07-25
2008-07-26,2008,0.0,0.0,0.0,0.0,0.0,2008-07-26
2008-07-27,2008,0.0,0.0,0.0,0.0,0.0,2008-07-27
2008-07-28,2008,0.0,0.0,0.0,0.0,0.0,2008-07-28
2008-07-29,2008,0.0,0.0,0.0,0.0,0.0,2008-07-29
2008-07-30,2008,0.0,0.0,0.0,0.0,0.0,2008-07-30
2008-07-31,2008,0.0,0.0,0.0,0.0,0.0,2008-07-31
2008-08-01,2008,0.16841142106933515,0.11098969318476223,0.17064607232557666,0.2628069102942442,0.17821352421847958,2008-08-01
2008-08-02,2008,0.11447988049631977,0.07663686479419096,0.17003090058151712,0.1994106553018313,0.1401395752934648,2008-08-02
2008-08-03,2008,1.0,1.0,2.626114056786205e-11,1.0,0.7500000000065653,2008-08-03
2008-08-04,2008,0.08692537182292126,0.05942643815013384,0.5211331245188378,0.19428925854145157,0.21544354825833611,2008-08-04
2008-08-05,2008,0.21958523156663315,0.13783465462522493,6.258460453496949e-12,0.3726916833562915,0.182527892388602,2008-08-05
2008-08-06,2008,0.17686856006981483,0.08810579689808741,8.866382242598536e-14,0.418730109131056,0.17092611652476172,2008-08-06
2008-08-07,2008,0.1503791632331659,0.0875206430363592,1.1926230048476609e-13,0.309842704928977,0.13693562779965535,2008-08-07
2008-08-08,2008,0.13482306682937792,0.08773853485926139,1.1827514431399006e-12,0.2680530095513289,0.12265365281028773,2008-08-08
2008-08-09,2008,0.15430752920287652,0.09963220838588026,3.583270862452775e-12,0.33828651061536047,0.14805656205192513,2008-08-09
2008-08-10,2008,0.11339569808669327,0.07596884632198359,1.3071230101772127e-12,0.26987035202067533,0.11480872410766482,2008-08-10
2008-08-11,2008,0.1045699687545576,0.07207660427732968,0.11957284585063845,0.25577101288746346,0.1379976079424973,2008-08-11
2008-08-12,2008,0.06987121972001885,0.04792354111492653,0.4483506169303674,0.1508255230881042,0.17924272521335421,2008-08-12
2008-08-13,2008,0.0,0.0,0.0,0.0,0.0,2008-08-13
2008-08-14,2008,0.0,0.0,0.0,0.0,0.0,2008-08-14
2008-08-15,2008,0.0,0.0,0.0,0.0,0.0,2008-08-15
2008-08-16,2008,0.0,0.0,0.0,0.0,0.0,2008-08-16
2008-08-17,2008,0.0,0.0,0.0,0.0,0.0,2008-08-17
2008-08-18,2008,0.0,0.0,0.0,0.0,0.0,2008-08-18
2008-08-19,2008,0.0,0.0,0.0,0.0,0.0,2008-08-19
2008-08-20,2008,0.0,0.0,0.0,0.0,0.0,2008-08-20
2008-08-21,2008,0.0,0.0,0.0,0.0,0.0,2008-08-21
2008-08-22,2008,0.0,0.0,0.0,0.0,0.0,2008-08-22
2008-08-23,2008,0.0,0.0,0.0,0.0,0.0,2008-08-23
2008-08-24,2008,0.0,0.0,0.0,0.0,0.0,2008-08-24
2008-08-25,2008,0.0,0.0,0.0,0.0,0.0,2008-08-25
2008-08-26,2008,0.0,0.0,0.0,0.0,0.0,2008-08-26
2008-08-27,2008,0.0,0.0,0.0,0.0,0.0,2008-08-27
2008-08-28,2008,0.0,0.0,0.0,0.0,0.0,2008-08-28
2008-08-29,2008,0.0,0.0,0.0,0.0,0.0,2008-08-29
2008-08-30,2008,0.0,0.0,0.0,0.0,0.0,2008-08-30
2008-08-31,2008,0.0,0.0,0.0,0.0,0.0,2008-08-31
2008-09-01,2008,0.19849680535869546,0.12800330878319122,4.46357052835077e-12,0.3618675067094862,0.17209190521395912,2008-09-01
2008-09-02,2008,0.14092334973859655,0.09329001862027012,0.2901816240694973,0.22058014283261485,0.1862437838152447,2008-09-02
2008-09-03,2008,0.13103588835970842,0.07664428783709248,3.307068823422339e-13,0.31131986836519066,0.12975001114058057,2008-09-03
2008-09-04,2008,0.0951945457182138,0.06546625088336643,0.3281170211738314,0.19353380844352905,0.17057790655473518,2008-09-04
2008-09-05,2008,0.09907667914676331,0.06699725619283665,0.5671075528277983,0.20532535358901804,0.2346267104391041,2008-09-05
2008-09-06,2008,0.1469436018945346,0.08729250307846603,1.218008567319296e-12,0.3355431975085738,0.1424448256206981,2008-09-06
2008-09-07,2008,0.15298324539085012,0.08849362885026879,2.9531951528851634e-13,0.3225611896912791,0.14100951598317335,2008-09-07
2008-09-08,2008,0.15691439150283282,0.10400915204198986,0.7308130090195635,0.3412745769668676,0.3332527823828134,2008-09-08
2008-09-09,2008,0.12109269875028826,0.08234815733760457,0.30518085858823035,0.27325398158754205,0.19546892406591632,2008-09-09
2008-09-10,2008,0.26285679105919135,0.1694366659797164,1.2699577127843653e-11,0.40221196600291953,0.2086263557636317,2008-09-10
2008-09-11,2008,0.09755302230383563,0.06755306346769517,0.3000184354200375,0.22185745815609295,0.1717454948369153,2008-09-11
2008-09-12,2008,0.06351740142455921,0.04479682119313418,0.46764638666464764,0.12802544213979503,0.17599651285553403,2008-09-12
2008-09-13,2008,0.0,0.0,0.0,0.0,0.0,2008-09-13
2008-09-14,2008,0.0,0.0,0.0,0.0,0.0,2008-09-14
2008-09-15,2008,0.0,0.0,0.0,0.0,0.0,2008-09-15
2008-09-16,2008,0.0,0.0,0.0,0.0,0.0,2008-09-16
2008-09-17,2008,0.0,0.0,0.0,0.0,0.0,2008-09-17
2008-09-18,2008,0.0,0.0,0.0,0.0,0.0,2008-09-18
2008-09-19,2008,0.0,0.0,0.0,0.0,0.0,2008-09-19
2008-09-20,2008,0.0,0.0,0.0,0.0,0.0,2008-09-20
2008-09-21,2008,0.0,0.0,0.0,0.0,0.0,2008-09-21
2008-09-22,2008,0.0,0.0,0.0,0.0,0.0,2008-09-22
2008-09-23,2008,0.0,0.0,0.0,0.0,0.0,2008-09-23
2008-09-24,2008,0.0,0.0,0.0,0.0,0.0,2008-09-24
2008-09-25,2008,0.0,0.0,0.0,0.0,0.0,2008-09-25
2008-09-26,2008,0.0,0.0,0.0,0.0,0.0,2008-09-26
2008-09-27,2008,0.0,0.0,0.0,0.0,0.0,2008-09-27
2008-09-28,2008,0.0,0.0,0.0,0.0,0.0,2008-09-28
2008-09-29,2008,0.0,0.0,0.0,0.0,0.0,2008-09-29
2008-09-30,2008,0.0,0.0,0.0,0.0,0.0,2008-09-30
2008-10-01,2008,0.13606633119622913,0.0898479583321959,0.5438222055933536,0.28485743179809614,0.2636484817299687,2008-10-01
2008-10-02,2008,0.1030320223711215,0.06878971316676606,0.7532814580561392,0.17739406097294025,0.2756243136417418,2008-10-02
2008-10-03,2008,0.09725409922265062,0.0664993210670676,0.41683886809826104,0.22114373418391975,0.20043400564297476,2008-10-03
2008-10-04,2008,0.14280314175025133,0.09374641371630793,0.04835603299204465,0.2390398332800403,0.13098635543466106,2008-10-04
2008-10-05,2008,0.13185447664988034,0.08791926491012539,0.5068071577304529,0.24059077732268405,0.24179291915328568,2008-10-05
2008-10-06,2008,0.15255828369004532,0.08270028849167055,2.732546663196969e-13,0.34951531126731783,0.14619347086232673,2008-10-06
2008-10-07,2008,0.16123814982515974,0.08144455646021226,1.7402089804955238e-13,0.2981392500498318,0.13520548908384447,2008-10-07
2008-10-08,2008,0.2293731321521414,0.1630893957013519,6.3976228660762685e-12,0.4095672114184656,0.2005074348195891,2008-10-08
2008-10-09,2008,0.14391984052780932,0.08900469086808745,1.4528655083943634e-12,0.30495006424376664,0.13446864891027907,2008-10-09
2008-10-10,2008,0.4968707932447499,0.47986952320277454,1.3854541568151342e-11,0.8651432733374529,0.460470897449708,2008-10-10
2008-10-11,2008,0.08778006829892454,0.06093587509610538,0.4102045040753034,0.2144250531795383,0.1933363751624679,2008-10-11
2008-10-12,2008,0.08499632904199467,0.05778384155372803,0.49569742396126115,0.1828931028352601,0.20534267434806097,2008-10-12
2008-10-13,2008,0.0,0.0,0.0,0.0,0.0,2008-10-13
2008-10-14,2008,0.0,0.0,0.0,0.0,0.0,2008-10-14
2008-10-15,2008,0.0,0.0,0.0,0.0,0.0,2008-10-15
2008-10-16,2008,0.0,0.0,0.0,0.0,0.0,2008-10-16
2008-10-17,2008,0.0,0.0,0.0,0.0,0.0,2008-10-17
2008-10-18,2008,0.0,0.0,0.0,0.0,0.0,2008-10-18
2008-10-19,2008,0.0,0.0,0.0,0.0,0.0,2008-10-19
2008-10-20,2008,0.0,0.0,0.0,0.0,0.0,2008-10-20
2008-10-21,2008,0.0,0.0,0.0,0.0,0.0,2008-10-21
2008-10-22,2008,0.0,0.0,0.0,0.0,0.0,2008-10-22
2008-10-23,2008,0.0,0.0,0.0,0.0,0.0,2008-10-23
2008-10-24,2008,0.0,0.0,0.0,0.0,0.0,2008-10-24
2008-10-25,2008,0.0,0.0,0.0,0.0,0.0,2008-10-25
2008-10-26,2008,0.0,0.0,0.0,0.0,0.0,2008-10-26
2008-10-27,2008,0.0,0.0,0.0,0.0,0.0,2008-10-27
2008-10-28,2008,0.0,0.0,0.0,0.0,0.0,2008-10-28
2008-10-29,2008,0.0,0.0,0.0,0.0,0.0,2008-10-29
2008-10-30,2008,0.0,0.0,0.0,0.0,0.0,2008-10-30
2008-10-31,2008,0.0,0.0,0.0,0.0,0.0,2008-10-31
2008-11-01,2008,0.14233456142015855,0.0936318858077933,0.7596495970014066,0.2908718299716468,0.3216219685502513,2008-11-01
2008-11-02,2008,0.11270813965811376,0.07529954377375467,0.7088207744049456,0.2093217187517617,0.27653754414714393,2008-11-02
2008-11-03,2008,0.47560105410670034,0.407464475660043,1.1476679824430314e-11,0.803783555140782,0.4217122712297505,2008-11-03
2008-11-04,2008,0.2187124769563452,0.1274692953019635,4.628365195654605e-12,0.37925803500337624,0.18135995181657832,2008-11-04
2008-11-05,2008,0.18821716588814572,0.12386275209055074,0.33107976721819915,0.3919143167460623,0.25876850048573946,2008-11-05
2008-11-06,2008,0.1479308960318216,0.08563755078589866,5.401274303424308e-13,0.330615130969485,0.14104589444693635,2008-11-06
2008-11-07,2008,0.12197079758616351,0.08139250938536503,1.249974964008212e-12,0.23256499246327414,0.10898207485901316,2008-11-07
2008-11-08,2008,0.1515221972697737,0.1019622280017818,0.10439524227190586,0.2825832011952412,0.16011571718467565,2008-11-08
2008-11-09,2008,0.11920021375342167,0.08145553864385022,0.26939558790295987,0.2549946320217693,0.18126149308050027,2008-11-09
2008-11-10,2008,0.4218760759819274,0.32176757554735497,9.444098800778764e-12,0.7185084818692814,0.36553803335200197,2008-11-10
2008-11-11,2008,0.07167850506402947,0.04906695400048407,0.5140159897429635,0.1370031935868302,0.1929411605985768,2008-11-11
2008-11-12,2008,0.7838878704909518,0.8702795697417477,2.022299011371943e-11,0.9648784153742802,0.6547614639068007,2008-11-12
2008-11-13,2008,0.0,0.0,0.0,0.0,0.0,2008-11-13
2008-11-14,2008,0.0,0.0,0.0,0.0,0.0,2008-11-14
2008-11-15,2008,0.0,0.0,0.0,0.0,0.0,2008-11-15
2008-11-16,2008,0.0,0.0,0.0,0.0,0.0,2008-11-16
2008-11-17,2008,0.0,0.0,0.0,0.0,0.0,2008-11-17
2008-11-18,2008,0.0,0.0,0.0,0.0,0.0,2008-11-18
2008-11-19,2008,0.0,0.0,0.0,0.0,0.0,2008-11-19
2008-11-20,2008,0.0,0.0,0.0,0.0,0.0,2008-11-20
2008-11-21,2008,0.0,0.0,0.0,0.0,0.0,2008-11-21
2008-11-22,2008,0.0,0.0,0.0,0.0,0.0,2008-11-22
2008-11-23,2008,0.0,0.0,0.0,0.0,0.0,2008-11-23
2008-11-24,2008,0.0,0.0,0.0,0.0,0.0,2008-11-24
2008-11-25,2008,0.0,0.0,0.0,0.0,0.0,2008-11-25
2008-11-26,2008,0.0,0.0,0.0,0.0,0.0,2008-11-26
2008-11-27,2008,0.0,0.0,0.0,0.0,0.0,2008-11-27
2008-11-28,2008,0.0,0.0,0.0,0.0,0.0,2008-11-28
2008-11-29,2008,0.0,0.0,0.0,0.0,0.0,2008-11-29
